FID;the_geom;NFDBFIREID;SRC_AGENCY;NAT_PARK;FIRE_ID;FIRENAME;LATITUDE;LONGITUDE;YEAR;MONTH;DAY;REP_DATE;OUT_DATE;SIZE_HA;CAUSE;FIRE_TYPE;RESPONSE;PROTZONE;MORE_INFO
NFDB_point.5190;POINT (-627981.2019229948 948982.1191426916);SK-2017-17LA-ZIMMER;SK;;17LA-ZIMMER;17LA-ZIMMER;57.159783;-105.678917;2017;8;10;2017-08-10T00:00:00;2017-08-26T00:00:00;1411;N;Wildfire;;;
NFDB_point.5191;POINT (-629956.9213072488 927069.9890662706);SK-2017-17LA-LAKE2;SK;;17LA-LAKE2;17LA-LAKE2;56.958092;-105.650081;2017;8;10;2017-08-10T00:00:00;2017-09-20T00:00:00;21378.3;N;Wildfire;;;
NFDB_point.7479;POINT (-384036.86855707975 1129200.4233403164);MB-2017-NE207;MB;;NE207;;59.114444;-101.9025;2017;8;10;2017-08-10T00:00:00;2017-10-01T00:00:00;251;N;;;W (Observation Zone);No Action
NFDB_point.7564;POINT (-63129.19988715406 903763.8005058188);MB-2017-NE201;MB;;NE201;;57.225;-96.070556;2017;8;10;2017-08-10T00:00:00;2017-08-22T00:00:00;1074;N;;;W (Observation Zone);Limited Action
NFDB_point.7606;POINT (-142255.05145202432 917444.5176068554);MB-2017-NE203;MB;;NE203;;57.330833;-97.420278;2017;8;10;2017-08-10T00:00:00;2017-09-13T00:00:00;1672;N;;;W (Observation Zone);No Action
NFDB_point.9996;POINT (-1613845.4786085677 2375153.0631229007);YT-2017-2017OC033;YT;;2017OC033;;66.0789667;-134.1916833;2017;8;10;2017-08-10T00:00:00;2017-08-22T00:00:00;2048.87;N;;;Wilderness FMZ;Peel River
NFDB_point.10432;POINT (-1779988.3351828218 2382815.7159782704);YT-2017-2017DA032;YT;;2017DA032;;65.2174;-137.2791167;2017;8;10;2017-08-10T00:00:00;2017-08-22T00:00:00;515.31;N;;;Wilderness FMZ;Netro Mountain
NFDB_point.12230;POINT (-1533468.5259729451 2416184.002495797);NT-2017-EV024-17;NT;;EV024-17;;66.814833;-133.209666;2017;8;10;2017-08-10T00:00:00;2017-08-25T00:00:00;1554;N;;MON;MON-Monitored;
NFDB_point.14697;POINT (159461.9354413447 393963.8073348729);ON-2017-RED69;ON;;RED69;;52.5371;-92.6203;2017;8;10;2017-08-10T00:00:00;2017-09-21T00:00:00;1144;N;IFR;MON;;
NFDB_point.14962;POINT (264562.48521900864 408073.0325798858);ON-2017-SLK102;ON;;SLK102;;52.6177;-91.042;2017;8;10;2017-08-10T00:00:00;2017-09-05T00:00:00;397.2000122;N;IFR;MON;;
NFDB_point.4045;POINT (-486253.70201292104 771895.1579311425);SK-2017-17DB-TOP;SK;;17DB-TOP;17DB-TOP;55.740067;-102.925367;2017;8;9;2017-08-09T00:00:00;2017-09-20T00:00:00;1161.9;N;Wildfire;;;
NFDB_point.7658;POINT (97533.52991901503 695848.5936192619);MB-2017-NE198;MB;;NE198;;55.31;-93.433056;2017;8;9;2017-08-09T00:00:00;2017-09-20T00:00:00;407;N;;;W (Observation Zone);Limited Action
NFDB_point.7752;POINT (-134721.31088450868 538633.3741668593);MB-2017-NE196;MB;;NE196;;53.862778;-97.081389;2017;8;9;2017-08-09T00:00:00;2017-08-27T00:00:00;526.7;N;;;G (Low Priority);Limited Action
NFDB_point.10450;POINT (-1753719.788624749 2245838.963477944);YT-2017-2017MA019;YT;;2017MA019;;64.3526667;-135.0333333;2017;8;9;2017-08-09T00:00:00;2017-09-30T00:00:00;459;N;;;Wilderness FMZ;Beaver River
NFDB_point.11883;POINT (-713825.3520247247 1342731.753141567);NT-2017-SS083-17;NT;;SS083-17;;60.576166;-108.5045;2017;8;9;2017-08-09T00:00:00;2017-08-31T00:00:00;447;N;;MON;MON-Monitored;
NFDB_point.11937;POINT (-637523.3862061738 1336731.9363421854);NT-2017-SS084-17;NT;;SS084-17;;60.662666;-107.076166;2017;8;9;2017-08-09T00:00:00;2017-08-31T00:00:00;1290;N;;MON;MON-Monitored;
NFDB_point.12024;POINT (-867411.0093098574 1426384.2107445202);NT-2017-SS085-17;NT;;SS085-17;;60.993833;-111.6985;2017;8;9;2017-08-09T00:00:00;2017-09-01T00:00:00;9935;N;;MON;MON-Monitored;
NFDB_point.12137;POINT (-530299.3085136301 1245712.1330887591);NT-2017-SS082-17;NT;;SS082-17;;60.003833;-104.817333;2017;8;9;2017-08-09T00:00:00;2017-08-31T00:00:00;2633;N;;MON;MON-Monitored;
NFDB_point.12490;POINT (-1460038.6457188043 1641375.0871457355);NT-2017-FS017-17;NT;;FS017-17;;60.941833;-123.703;2017;8;9;2017-08-09T00:00:00;;8476;N;;MOD;MOD-Limited Action;
NFDB_point.2410;POINT (-1616815.111282674 973580.108309831);BC-2017-2017-G71637;BC;;2017-G71637;;54.7557;-121.3269;2017;8;8;2017-08-08T00:00:00;;229;N;Fire;;;
NFDB_point.2474;POINT (-1431231.4662028493 327330.07421415113);BC-2017-2017-N11664;BC;;2017-N11664;;49.8715;-115.319;2017;8;8;2017-08-08T00:00:00;;11763.7;N;Fire;;;
NFDB_point.2501;POINT (-1600906.5148764143 287164.5967931263);BC-2017-2017-N51634;BC;;2017-N51634;;49.0267;-117.3498;2017;8;8;2017-08-08T00:00:00;;410;H;Fire;;;
NFDB_point.3306;POINT (-953662.6005055797 1094114.2813445046);AB-2017-MWF071;AB;;MWF071;;57.8265;-111.647833;2017;8;8;2017-08-08T00:00:00;2017-09-25T00:00:00;487.2;H;Crown;;;fueltype: C2
NFDB_point.4623;POINT (-453475.69215386885 1128203.3411494666);SK-2017-17SR-WALSH;SK;;17SR-WALSH;17SR-WALSH;59.029767;-103.135733;2017;8;8;2017-08-08T00:00:00;2017-09-19T00:00:00;1246.5;N;Wildfire;;;
NFDB_point.7744;POINT (-36114.386241409076 566513.6669477685);MB-2017-NE191;MB;;NE191;;54.136111;-95.561944;2017;8;8;2017-08-08T00:00:00;2017-09-27T00:00:00;1105;N;;;G (Low Priority);No Action
NFDB_point.10548;POINT (-1985273.985682272 2193844.7944571567);YT-2017-2017BC002;YT;;2017BC002;;62.6666833;-138.1849;2017;8;8;2017-08-08T00:00:00;2017-10-19T00:00:00;217;N;;;Wilderness FMZ;Hayes creek
NFDB_point.14124;POINT (496999.0745827357 420658.120276154);ON-2017-NIP65;ON;;NIP65;;52.5426;-87.5669;2017;8;8;2017-08-08T00:00:00;2017-09-10T00:00:00;3486;N;IFR;MON;;
NFDB_point.14753;POINT (535903.7942846817 269841.8435898153);ON-2017-NIP75;ON;;NIP75;;51.1411;-87.2637;2017;8;8;2017-08-08T00:00:00;2017-09-19T00:00:00;674.2999878;N;IFR;MON;;
NFDB_point.14818;POINT (501987.0825865138 421390.5671195723);ON-2017-NIP64;ON;;NIP64;;52.5439;-87.4917;2017;8;8;2017-08-08T00:00:00;2017-09-19T00:00:00;529.5;N;IFR;MON;;
NFDB_point.2472;POINT (-1421243.5217750736 363879.48610928375);BC-2017-2017-N21628;BC;;2017-N21628;;50.213;-115.3471;2017;8;7;2017-08-07T00:00:00;;26399;N;Fire;;;
NFDB_point.2507;POINT (-1489073.088386707 281801.9618515987);BC-2017-2017-N11927;BC;;2017-N11927;;49.3167;-115.8783;2017;8;7;2017-08-07T00:00:00;;2215;N;Fire;;;
NFDB_point.2658;POINT (-1660445.1072285161 370790.55024597235);BC-2017-2017-N61615;BC;;2017-N61615;;49.542;-118.5224;2017;8;7;2017-08-07T00:00:00;;2500;N;Fire;;;
NFDB_point.7542;POINT (-283437.51421525265 1006695.3285829592);MB-2017-NE183;MB;;NE183;;58.076111;-99.932778;2017;8;7;2017-08-07T00:00:00;2017-10-01T00:00:00;1397;N;;;W (Observation Zone);No Action
NFDB_point.7543;POINT (-277175.47846546996 1002645.1744206548);MB-2017-NE184;MB;;NE184;;58.043333;-99.818889;2017;8;7;2017-08-07T00:00:00;2017-10-01T00:00:00;380;N;;;W (Observation Zone);No Action
NFDB_point.7563;POINT (11221.844506552932 853005.1127865333);MB-2017-NE185;MB;;NE185;;56.763056;-94.812222;2017;8;7;2017-08-07T00:00:00;2017-09-25T00:00:00;11055.1;N;;;W (Observation Zone);Limited Action
NFDB_point.7605;POINT (-161106.67328454065 912013.911520998);MB-2017-NE178;MB;;NE178;;57.273889;-97.736667;2017;8;7;2017-08-07T00:00:00;2017-10-01T00:00:00;2499;N;;;W (Observation Zone);No Action
NFDB_point.7749;POINT (-431728.9743311409 677738.1470260839);MB-2017-NW051;MB;;NW051;;54.941111;-101.878889;2017;8;7;2017-08-07T00:00:00;2017-09-07T00:00:00;1613;N;;FUL;FUL-R (High Priority);Actioned
NFDB_point.10431;POINT (-1805330.6113697262 2419197.718633161);YT-2017-2017DA029;YT;;2017DA029;;65.3348;-138.2175833;2017;8;7;2017-08-07T00:00:00;2017-08-22T00:00:00;1138.82;N;;;Wilderness FMZ;Engineer Creek
NFDB_point.11326;POINT (-962219.123314145 1861552.5018943981);NT-2017-ZF056-17;NT;;ZF056-17;;64.588166;-116.105666;2017;8;7;2017-08-07T00:00:00;2017-10-03T00:00:00;522;N;;MON;MON-Monitored;
NFDB_point.12381;POINT (-1093071.4341911136 1882476.4087954378);NT-2017-ZF059-17;NT;;ZF059-17;;64.350333;-118.893166;2017;8;7;2017-08-07T00:00:00;2017-10-03T00:00:00;479;N;;MON;MON-Monitored;
NFDB_point.13845;POINT (475017.7730226526 333170.10869841557);ON-2017-NIP68;ON;;NIP68;;51.7752;-88.0356;2017;8;7;2017-08-07T00:00:00;2017-09-12T00:00:00;644.2999878;N;IFR;MON;;
NFDB_point.13904;POINT (512540.1862651593 39013.941879465245);ON-2017-NIP99;ON;;NIP99;;49.0957;-87.965;2017;8;7;2017-08-07T00:00:00;2017-09-19T00:00:00;530.7999878;N;IFR;FUL;;
NFDB_point.5368;POINT (-453632.8369070463 607761.2199551449);SK-2017-17HB-NAMEW;SK;;17HB-NAMEW;17HB-NAMEW;54.282867;-102.101067;2017;8;6;2017-08-06T00:00:00;2017-09-25T00:00:00;6118.4;N;Wildfire;;;
NFDB_point.7636;POINT (264263.67514766695 875273.4992371686);MB-2017-NE168;MB;;NE168;;56.883056;-90.559167;2017;8;6;2017-08-06T00:00:00;2017-09-24T00:00:00;777;N;;;W (Observation Zone);Limited Action
NFDB_point.7725;POINT (-121369.88206698804 556931.8471978237);MB-2017-NE174;MB;;NE174;;54.033611;-96.883611;2017;8;6;2017-08-06T00:00:00;2017-10-01T00:00:00;5197;N;;;G (Low Priority);Limited Action
NFDB_point.7726;POINT (-127408.36826973021 562591.1261414872);MB-2017-NE175;MB;;NE175;;54.083611;-96.98;2017;8;6;2017-08-06T00:00:00;2017-08-22T00:00:00;862.7;N;;;G (Low Priority);Limited Action
NFDB_point.10471;POINT (-1979666.062827774 2310405.5726195285);YT-2017-2017DA028;YT;;2017DA028;;63.5314167;-139.6120833;2017;8;6;2017-08-06T00:00:00;2017-08-22T00:00:00;573.8;N;;;Transition FMZ;Rosebute CK
NFDB_point.3309;POINT (-1100226.964261157 1176897.4334927844);AB-2017-HWF221;AB;;HWF221;;58.180117;-114.49135;2017;8;5;2017-08-05T00:00:00;2017-11-17T00:00:00;4994;N;Crown;;;fueltype: C2
NFDB_point.3837;POINT (-520509.2548211656 1117174.7850337578);SK-2017-17SR-CRANBERRY;SK;;17SR-CRANBERRY;17SR-CRANBERRY;58.844567;-104.29365;2017;8;5;2017-08-05T00:00:00;2017-08-25T00:00:00;813.8;N;Wildfire;;;
NFDB_point.4205;POINT (-432706.1247876759 1055037.5679516015);SK-2017-17SR-LECKIE;SK;;17SR-LECKIE;17SR-LECKIE;58.384017;-102.610517;2017;8;5;2017-08-05T00:00:00;2017-08-22T00:00:00;548.3;N;Wildfire;;;
NFDB_point.4256;POINT (-402280.4300560633 1049395.2507827487);SK-2017-17SR-KYLE;SK;;17SR-KYLE;17SR-KYLE;58.36465;-102.068967;2017;8;5;2017-08-05T00:00:00;2017-08-08T00:00:00;346.4;N;Wildfire;;;
NFDB_point.4482;POINT (-514560.04605843965 752652.1082018726);SK-2017-17DB-USKIK;SK;;17DB-USKIK;17DB-USKIK;55.531967;-103.340683;2017;8;5;2017-08-05T00:00:00;2017-09-23T00:00:00;19485.5;N;Wildfire;;;
NFDB_point.4634;POINT (-399805.53227409645 1216658.038655206);SK-2017-17SR-PATTERSON;SK;;17SR-PATTERSON;17SR-PATTERSON;59.900233;-102.364717;2017;8;5;2017-08-05T00:00:00;2017-09-19T00:00:00;4063.3;N;Wildfire;;;
NFDB_point.4769;POINT (-527897.251264649 892824.2066358072);SK-2017-17LA-BILLIS;SK;;17LA-BILLIS;17LA-BILLIS;56.790367;-103.86905;2017;8;5;2017-08-05T00:00:00;2017-09-20T00:00:00;1314.9;N;Wildfire;;;
NFDB_point.4875;POINT (-501032.778128143 727305.7172734807);SK-2017-17DB-PRESTON;SK;;17DB-PRESTON;17DB-PRESTON;55.31755;-103.07195;2017;8;5;2017-08-05T00:00:00;2017-10-16T00:00:00;49118.1;N;Wildfire;;;
NFDB_point.5009;POINT (-683329.4659351523 1242102.273290481);SK-2017-17SR-OLDMAN;SK;;17SR-OLDMAN;17SR-OLDMAN;59.723567;-107.571967;2017;8;5;2017-08-05T00:00:00;2017-08-22T00:00:00;4493;N;Wildfire;;;
NFDB_point.5109;POINT (-571616.0593900499 1038009.165435609);SK-2017-17SR-CUSHING;SK;;17SR-CUSHING;17SR-CUSHING;58.052258;-104.971866;2017;8;5;2017-08-05T00:00:00;2017-09-26T00:00:00;17272.1;N;Wildfire;;;
NFDB_point.5351;POINT (-477689.0374767662 679000.2917080298);SK-2017-17DB-GRANITE;SK;;17DB-GRANITE;17DB-GRANITE;54.904783;-102.60695;2017;8;5;2017-08-05T00:00:00;2017-10-16T00:00:00;123012.8;N;Wildfire;;;
NFDB_point.7477;POINT (-389637.33824935893 1070236.4849517695);MB-2017-NE162;MB;;NE162;;58.568333;-101.888056;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;363.9;N;;;W (Observation Zone);Limited Action
NFDB_point.7478;POINT (-382121.1266725253 1165182.7095534606);MB-2017-NE163;MB;;NE163;;59.446389;-101.938611;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;4982;N;;;W (Observation Zone);No Action
NFDB_point.7583;POINT (-364729.07571066223 940000.1058986657);MB-2017-NE152;MB;;NE152;;57.398889;-101.226111;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;1285;N;;;W (Observation Zone);No Action
NFDB_point.7584;POINT (-402913.121589258 842022.1042062663);MB-2017-NE156;MB;;NE156;;56.467222;-101.697778;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;14875;N;;;W (Observation Zone);Limited Action
NFDB_point.7585;POINT (-410867.49168467923 903468.16889871);MB-2017-NE159;MB;;NE159;;57.020833;-101.94;2017;8;5;2017-08-05T00:00:00;2017-08-13T00:00:00;204.6;N;;;W (Observation Zone);Limited Action
NFDB_point.7586;POINT (-371040.26485725807 830583.3810470249);MB-2017-NE166;MB;;NE166;;56.392222;-101.153056;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;759.4;N;;;W (Observation Zone);Limited Action
NFDB_point.7632;POINT (-170944.4743183083 830777.7624767306);MB-2017-NE157;MB;;NE157;;56.523889;-97.841944;2017;8;5;2017-08-05T00:00:00;2017-08-24T00:00:00;4248.2;N;;;W (Observation Zone);Limited Action
NFDB_point.7724;POINT (-79470.57195207004 569072.7247786047);MB-2017-NE160;MB;;NE160;;54.153889;-96.237222;2017;8;5;2017-08-05T00:00:00;2017-10-01T00:00:00;1073.2;N;;;G (Low Priority);Limited Action
NFDB_point.7774;POINT (-150001.98393553586 431652.4066905044);MB-2017-EA051;MB;;EA051;;52.883056;-97.258611;2017;8;5;2017-08-05T00:00:00;2017-10-05T00:00:00;4624;N;;;G (Low Priority);Actioned
NFDB_point.11886;POINT (-742426.1729811539 1300889.7917551068);NT-2017-SS078-17;NT;;SS078-17;;60.142166;-108.859;2017;8;5;2017-08-05T00:00:00;2017-09-25T00:00:00;1875;N;;MON;MON-Monitored;
NFDB_point.11945;POINT (-561507.6481810922 1332973.8108727909);NT-2017-SS079-17;NT;;SS079-17;;60.753333;-105.653;2017;8;5;2017-08-05T00:00:00;2017-08-31T00:00:00;1646;N;;MON;MON-Monitored;
NFDB_point.12011;POINT (-900729.7139368939 1392356.5949856532);NT-2017-SS077-17;NT;;SS077-17;;60.6095;-112.137333;2017;8;5;2017-08-05T00:00:00;2017-09-01T00:00:00;5526;N;;MON;MON-Monitored;
NFDB_point.13642;POINT (396669.6617668024 433744.20284575876);ON-2017-SLK68;ON;;SLK68;;52.757;-89.0393;2017;8;5;2017-08-05T00:00:00;2017-09-18T00:00:00;510.1000061;N;IFR;MON;;
NFDB_point.7582;POINT (-405739.76066255127 906434.9592101909);MB-2017-NE149;MB;;NE149;;57.053056;-101.859444;2017;8;4;2017-08-04T00:00:00;2017-10-01T00:00:00;11339;N;;;W (Observation Zone);Limited Action
NFDB_point.7743;POINT (-47724.35821212582 645550.6355070164);MB-2017-NE147;MB;;NE147;;54.857778;-95.757222;2017;8;4;2017-08-04T00:00:00;2017-10-05T00:00:00;310;N;;;G (Low Priority);Limited Action
NFDB_point.11939;POINT (-654666.2075198399 1332148.0944143347);NT-2017-SS073-17;NT;;SS073-17;;60.590833;-107.376166;2017;8;4;2017-08-04T00:00:00;2017-08-31T00:00:00;2626;N;;MON;MON-Monitored;
NFDB_point.12013;POINT (-832480.0865891577 1473207.2045901376);NT-2017-SS075-17;NT;;SS075-17;;61.495;-111.281;2017;8;4;2017-08-04T00:00:00;2017-09-08T00:00:00;1267;N;;MON;MON-Monitored;
NFDB_point.2256;POINT (-1376551.30931245 1457780.612813742);BC-2017-2017-G91534;BC;;2017-G91534;;59.7201;-120.8656;2017;8;3;2017-08-03T00:00:00;;4655.1;N;Fire;;;
NFDB_point.4219;POINT (-398663.9015096771 1083075.8848877903);SK-2017-17SR-WASPISON;SK;;17SR-WASPISON;17SR-WASPISON;58.676867;-102.071467;2017;8;3;2017-08-03T00:00:00;2017-09-19T00:00:00;571.9;N;Wildfire;;;
NFDB_point.4935;POINT (-501782.21556248254 690104.3458471289);SK-2017-17DB-WILKIN;SK;;17DB-WILKIN;17DB-WILKIN;54.978667;-103.008833;2017;8;3;2017-08-03T00:00:00;2017-09-24T00:00:00;6012.6;N;Wildfire;;;
NFDB_point.5053;POINT (-469698.3426574008 1150901.9152759714);SK-2017-17SR-JANZEN;SK;;17SR-JANZEN;17SR-JANZEN;59.217883;-103.477383;2017;8;3;2017-08-03T00:00:00;2017-09-19T00:00:00;2232.8;N;Wildfire;;;
NFDB_point.7797;POINT (-89912.16710900371 409803.837275479);MB-2017-EA046;MB;;EA046;;52.699722;-96.347222;2017;8;3;2017-08-03T00:00:00;2017-09-23T00:00:00;1950.2;N;;;G (Low Priority);No Action
NFDB_point.7799;POINT (-79409.8812624333 456237.99543051515);MB-2017-EA083;MB;;EA083;;53.124444;-96.203056;2017;8;3;2017-08-03T00:00:00;2017-09-29T00:00:00;720;N;;;G (Low Priority);No Action
NFDB_point.10535;POINT (-1924955.4296985483 2264390.773721286);YT-2017-2017DA026;YT;;2017DA026;;63.5251;-138.13015;2017;8;3;2017-08-03T00:00:00;2017-08-22T00:00:00;975.51;N;;;Wilderness FMZ;South of Australia Mtn
NFDB_point.12454;POINT (-1337766.6161976198 1770534.0286921472);NT-2017-FS016-17;NT;;FS016-17;;62.5055;-122.628333;2017;8;3;2017-08-03T00:00:00;;1712;N;;MON;MON-Monitored;
NFDB_point.14546;POINT (405498.8323168345 333461.48022790067);ON-2017-SLK52;ON;;SLK52;;51.8418;-89.048;2017;8;3;2017-08-03T00:00:00;2017-09-05T00:00:00;1319.599976;N;IFR;MON;;
NFDB_point.14944;POINT (-2965.906445508365 297366.2871034071);ON-2017-RED54;ON;;RED54;;51.6865;-95.0433;2017;8;3;2017-08-03T00:00:00;2017-10-03T00:00:00;4049;N;IFR;MON;;
NFDB_point.7617;POINT (-346128.71384264866 909257.4906596118);MB-2017-NE135;MB;;NE135;;57.133611;-100.862222;2017;8;2;2017-08-02T00:00:00;2017-08-20T00:00:00;373.2;N;;;W (Observation Zone);Actioned
NFDB_point.11787;POINT (-891019.5436964063 1510851.4013622436);NT-2017-SS069-17;NT;;SS069-17;;61.6885;-112.569166;2017;8;2;2017-08-02T00:00:00;2017-09-08T00:00:00;2385;N;;MON;MON-Monitored;
NFDB_point.11788;POINT (-899329.5353604187 1520099.7101481617);NT-2017-SS071-17;NT;;SS071-17;;61.749666;-112.774333;2017;8;2;2017-08-02T00:00:00;2017-09-08T00:00:00;794;N;;MON;MON-Monitored;
NFDB_point.11882;POINT (-711721.5413021223 1344493.0344407987);NT-2017-SS081-17;NT;;SS081-17;;60.596166;-108.472833;2017;8;2;2017-08-02T00:00:00;2017-08-31T00:00:00;424;N;;MON;MON-Monitored;
NFDB_point.12012;POINT (-872093.0754567088 1468454.1588070248);NT-2017-SS070-17;NT;;SS070-17;;61.357833;-111.995833;2017;8;2;2017-08-02T00:00:00;2017-09-08T00:00:00;1188;N;;MON;MON-Monitored;
NFDB_point.12019;POINT (-869473.17439489 1461441.0049535898);NT-2017-SS068-17;NT;;SS068-17;;61.301666;-111.911666;2017;8;2;2017-08-02T00:00:00;2017-09-08T00:00:00;4773;N;;MON;MON-Monitored;
NFDB_point.12245;POINT (-1278020.3630524783 2247207.9378717598);NT-2017-VQ034-17;NT;;VQ034-17;;66.7015;-126.047;2017;8;2;2017-08-02T00:00:00;2017-08-22T00:00:00;4348;N;;MON;MON-Monitored;
NFDB_point.5671;POINT (-434230.4482080973 677950.7518695728);SK-2017-17DB-FLO;SK;;17DB-FLO;17DB-FLO;54.940567;-101.9188;2017;8;1;2017-08-01T00:00:00;2017-09-25T00:00:00;951;N;Wildfire;;;
NFDB_point.11789;POINT (-830650.8640200325 1531365.1005711756);NT-2017-ZF040-17;NT;;ZF040-17;;62.019333;-111.536;2017;8;1;2017-08-01T00:00:00;2017-10-03T00:00:00;1252;N;;;;Abandoned
NFDB_point.12021;POINT (-819968.7256698048 1518968.0775438156);NT-2017-SS058-17;NT;;SS058-17;;61.933666;-111.270833;2017;8;1;2017-08-01T00:00:00;2017-09-08T00:00:00;16628;N;;MON;MON-Monitored;
NFDB_point.3732;POINT (-602231.3913353977 565948.573430778);SK-2017-17LF-DOG;SK;;17LF-DOG;17LF-DOG;53.7295;-104.302833;2017;7;31;2017-07-31T00:00:00;2017-08-02T00:00:00;216.3;N;Wildfire;;;
NFDB_point.4561;POINT (-607079.5987671998 570758.146631862);SK-2017-17LF-HARDING;SK;;17LF-HARDING;17LF-HARDING;53.76645;-104.387533;2017;7;31;2017-07-31T00:00:00;2017-09-18T00:00:00;1742.1;N;Wildfire;;;
NFDB_point.7746;POINT (-44751.10602484497 566903.1514104158);MB-2017-NE343;MB;;NE343;;54.138889;-95.696389;2017;7;31;2017-07-31T00:00:00;2017-09-30T00:00:00;2028;N;;;G (Low Priority);No Action
NFDB_point.11519;POINT (-974682.5451983678 1764597.46021641);NT-2017-ZF039-17;NT;;ZF039-17;;63.701833;-115.692666;2017;7;31;2017-07-31T00:00:00;2017-10-03T00:00:00;3833;N;;MON;MON-Monitored;
NFDB_point.11887;POINT (-706443.8669849259 1374554.8885004362);NT-2017-SS061-17;NT;;SS061-17;;60.878;-108.494833;2017;7;31;2017-07-31T00:00:00;2017-08-31T00:00:00;26411;N;;MON;MON-Monitored;
NFDB_point.11942;POINT (-646387.2288659682 1354840.3133406313);NT-2017-SS060-17;NT;;SS060-17;;60.811333;-107.3055;2017;7;31;2017-07-31T00:00:00;2017-08-31T00:00:00;3851;N;;MON;MON-Monitored;
NFDB_point.11943;POINT (-688612.4627253185 1354402.6303204172);NT-2017-SS059-17;NT;;SS059-17;;60.73;-108.085833;2017;7;31;2017-07-31T00:00:00;2017-08-31T00:00:00;5085;N;;MON;MON-Monitored;
NFDB_point.12016;POINT (-849662.0122672245 1427857.054154694);NT-2017-SS062-17;NT;;SS062-17;;61.049166;-111.379;2017;7;31;2017-07-31T00:00:00;2017-09-01T00:00:00;383;N;;MON;MON-Monitored;
NFDB_point.12023;POINT (-859255.7114386695 1427263.85218697);NT-2017-SS063-17;NT;;SS063-17;;61.021166;-111.552833;2017;7;31;2017-07-31T00:00:00;2017-09-01T00:00:00;2384;N;;MON;MON-Monitored;
NFDB_point.14631;POINT (428403.51402178773 394802.3002048796);ON-2017-NIP46;ON;;NIP46;;52.3764;-88.624;2017;7;31;2017-07-31T00:00:00;2017-09-10T00:00:00;207.699997;N;IFR;MON;;
NFDB_point.2476;POINT (-1455559.5939053711 352417.6052897684);BC-2017-2017-N21451;BC;;2017-N21451;;50.0165;-115.7529;2017;7;30;2017-07-30T00:00:00;;1032.5;H;Fire;;;
NFDB_point.7565;POINT (-104082.3382486063 944000.5730150286);MB-2017-NE342;MB;;NE342;;57.586667;-96.783889;2017;7;30;2017-07-30T00:00:00;2017-08-28T00:00:00;267.9;N;;;W (Observation Zone);No Action
NFDB_point.12025;POINT (-853379.2954432429 1410636.1109745558);NT-2017-SS056-17;NT;;SS056-17;;60.8865;-111.364;2017;7;30;2017-07-30T00:00:00;2017-09-01T00:00:00;6409;N;;MON;MON-Monitored;
NFDB_point.12328;POINT (-1242198.8691458022 2104453.8061436443);NT-2017-VQ033-17;NT;;VQ033-17;;65.675333;-123.835666;2017;7;30;2017-07-30T00:00:00;2017-08-26T00:00:00;2808;N;;MON;MON-Monitored;
NFDB_point.13620;POINT (391817.32736174535 337994.2541749198);ON-2017-SLK43;ON;;SLK43;;51.8942;-89.2417;2017;7;30;2017-07-30T00:00:00;2017-09-18T00:00:00;247.3999939;N;IFR;MON;;
NFDB_point.7525;POINT (66327.70760013085 1034114.3067970639);MB-2017-NE308;MB;;NE308;;58.424444;-93.834722;2017;7;29;2017-07-29T00:00:00;2017-09-05T00:00:00;1597.1;N;;;W (Observation Zone);Limited Action
NFDB_point.13478;POINT (391450.7667109349 281955.046620965);ON-2017-SLK36;ON;;SLK36;;51.3881;-89.3204;2017;7;29;2017-07-29T00:00:00;2017-09-18T00:00:00;2229.800049;N;IFR;MON;;
NFDB_point.13525;POINT (422218.03021981585 323551.64739992935);ON-2017-NIP77;ON;;NIP77;;51.7378;-88.8182;2017;7;29;2017-07-29T00:00:00;2017-09-12T00:00:00;574.2999878;N;IFR;MON;;
NFDB_point.13704;POINT (473700.7179105647 396005.524230673);ON-2017-NIP38;ON;;NIP38;;52.3439;-87.9531;2017;7;29;2017-07-29T00:00:00;2017-09-12T00:00:00;205.3999939;N;IFR;MON;;
NFDB_point.13985;POINT (564876.871122004 668566.8281413573);ON-2017-COC26;ON;;COC26;;54.7065;-86.0448;2017;7;29;2017-07-29T00:00:00;2017-10-06T00:00:00;1210;N;IFR;MON;;
NFDB_point.14301;POINT (491484.72935817594 432903.87547224294);ON-2017-NIP98;ON;;NIP98;;52.6591;-87.6275;2017;7;29;2017-07-29T00:00:00;2017-09-12T00:00:00;4736.200195;N;IFR;MON;;
NFDB_point.14906;POINT (483271.6110280115 400611.92317309976);ON-2017-NIP37;ON;;NIP37;;52.3758;-87.8042;2017;7;29;2017-07-29T00:00:00;2017-09-10T00:00:00;3915.300049;N;IFR;MON;;
NFDB_point.15100;POINT (392938.7878246606 306433.90158572886);ON-2017-SLK38;ON;;SLK38;;51.608;-89.267;2017;7;29;2017-07-29T00:00:00;2017-09-18T00:00:00;652.5;N;IFR;MON;;
