province,fire_id,latitude,longitude,year,size_ha,cause,size
Northwest Territories,FS031-14,60.178333,-119.721666,2014,3486.1,Natural,Very small
British Columbia,2014-N20173,51.012,-116.9166,2014,708.0,Natural,Very small
Saskatchewan,14SR-JORJARAE,58.412523,-107.805639,2014,4123.3,Natural,Very small
Northwest Territories,FS026-14,61.533333,-120.56,2014,42310.7,Natural,Small
Northwest Territories,2014WB20,60.0843,-112.6503,2014,13419.6,Natural,Very small
Ontario,RED29,51.9228,-92.5702,2014,697.0,Natural,Very small
Northwest Territories,ZF094-14,64.15,-114.934,2014,5025.1,Natural,Very small
Manitoba,EA032,53.128333,-95.881944,2014,386.6,Natural,Very small
Northwest Territories,ZF092-14,62.989,-115.423333,2014,159913.9,Natural,Medium
British Columbia,2014-G60283,56.1218,-123.6473,2014,2289.46,Natural,Very small
British Columbia,2014-G60293,56.0118,-123.5116,2014,1386.46,Natural,Very small
British Columbia,2014-G60376,56.3432,-123.4607,2014,7979.49,Natural,Very small
British Columbia,2014-K50293,49.8575,-119.6554,2014,345.0,Human,Very small
Northwest Territories,ZF089-14,62.733333,-113.416666,2014,1000.0,Natural,Very small
British Columbia,2014-K60286,49.6455,-120.4227,2014,375.0,Human,Very small
Quebec,2014-172,52.3983,-66.9336,2014,1696.0,Natural,Very small
Northwest Territories,ZF085-14,62.610666,-114.820666,2014,23640.0,Natural,Very small
Ontario,COC9,52.6582,-82.902,2014,1000.0,Natural,Very small
British Columbia,2014-K70270,50.2696,-121.5608,2014,1389.0,Human,Very small
British Columbia,2014-V30247,50.334,-123.5565,2014,300.0,Human,Very small
British Columbia,2014-K50272,49.4189,-119.8209,2014,345.0,Human,Very small
Alberta,GWF044,54.6599,-119.9646,2014,4173.06,Natural,Very small
Alberta,EWF054,54.06746,-118.29377,2014,419.0,Natural,Very small
Saskatchewan,14SR-WATER,58.447333,-104.632317,2014,200.0,Natural,Very small
Saskatchewan,14SR-ROAD,58.219383,-104.173433,2014,391.6,Natural,Very small
Northwest Territories,ZF077-14,63.051666,-114.9845,2014,200.0,Natural,Very small
Northwest Territories,ZF078-14,63.071666,-114.715333,2014,250.0,Natural,Very small
Northwest Territories,ZF080-14,64.072666,-113.439666,2014,334.0,Natural,Very small
Northwest Territories,ZF079-14,64.311833,-113.566,2014,1210.3,Natural,Very small
Northwest Territories,VQ025-14,65.850666,-128.023,2014,433.83,Natural,Very small
Northwest Territories,VQ026-14,64.487666,-122.458166,2014,606.4,Natural,Very small
Northwest Territories,SS072-14,60.714,-117.0455,2014,6034.37,Natural,Very small
Northwest Territories,SS071-14,61.050666,-117.2065,2014,1051.0,Natural,Very small
Northwest Territories,FS019-14,60.052,-120.469166,2014,417.0,Natural,Very small
British Columbia,2014-G90232,59.2032,-121.1964,2014,1290.0,Natural,Very small
British Columbia,2014-G50226,54.8785,-123.8334,2014,1648.0,Natural,Very small
British Columbia,2014-V10237,49.9443,-121.9596,2014,540.0,Natural,Very small
British Columbia,2014-K60265,49.7593,-121.0627,2014,400.0,Natural,Very small
Northwest Territories,ZF072-14,64.327166,-114.638166,2014,5593.6,Natural,Very small
Northwest Territories,ZF076-14,62.623333,-108.005333,2014,430.1,Natural,Very small
Northwest Territories,ZF068-14,62.4615,-111.576666,2014,5706.3,Natural,Very small
Northwest Territories,EV005-14,67.294,-134.760666,2014,495.5,Natural,Very small
Northwest Territories,ZF071-14,63.183333,-116.7,2014,13564.0,Natural,Very small
British Columbia,2014-G70221,55.8178,-122.4897,2014,26280.8,Natural,Small
Saskatchewan,14LX-BOFFA,56.669033,-106.8755,2014,31358.7,Natural,Small
Northwest Territories,VQ024-14,67.531333,-128.779666,2014,347.5,Natural,Very small
Northwest Territories,FS015-14,63.918333,-123.669,2014,2414.6,Natural,Very small
Alberta,2014BA7,51.9962,-116.6564,2014,2300.0,Natural,Very small
British Columbia,2014-G60195,56.286,-125.2878,2014,61285.0,Natural,Small
British Columbia,2014-R10070,53.3982,-125.7346,2014,133100.0,Natural,Medium
British Columbia,2014-G40198,53.1431,-124.3816,2014,21518.0,Natural,Very small
Alberta,SWF113,57.264667,-115.757833,2014,4211.0,Natural,Very small
Northwest Territories,SS065-14,61.855666,-112.4865,2014,400.0,Natural,Very small
Northwest Territories,VQ021-14,66.246333,-126.204,2014,426.5,Natural,Very small
Northwest Territories,VQ023-14,64.703666,-121.470333,2014,2178.2,Natural,Very small
British Columbia,2014-G70182,54.5772,-120.408,2014,33547.0,Natural,Small
Saskatchewan,14LX-HOLT,56.25,-106.8,2014,8655.0,Natural,Very small
Saskatchewan,14SR-KEWEN,58.248817,-104.683017,2014,1954.5,Natural,Very small
Northwest Territories,SS064-14,61.169166,-104.327833,2014,375.0,Natural,Very small
Northwest Territories,SS063-14,60.7425,-105.91,2014,853.79,Natural,Very small
Northwest Territories,VQ019-14,66.743,-125.580833,2014,2105.9,Natural,Very small
Northwest Territories,VQ020-14,64.897166,-126.392666,2014,7885.1,Natural,Very small
Northwest Territories,VQ018-14,64.2505,-121.462,2014,1632.1,Natural,Very small
Saskatchewan,14BN-KEN,56.826333,-108.97375,2014,13036.6,Natural,Very small
Northwest Territories,ZF058-14,63.235166,-104.424833,2014,4047.3,Natural,Very small
Northwest Territories,ZF064-14,62.589833,-109.646166,2014,16083.4,Natural,Very small
Northwest Territories,SS059-14,61.385333,-105.092333,2014,1868.91,Natural,Very small
Northwest Territories,SS060-14,61.359833,-105.301166,2014,389.93,Natural,Very small
Northwest Territories,SS057-14,60.789833,-102.639833,2014,3508.59,Natural,Very small
Northwest Territories,SS058-14,60.5115,-106.817833,2014,709.91,Natural,Very small
Alberta,RWF034,51.988983,-116.656067,2014,8972.0,Natural,Very small
Saskatchewan,14SR-SQUIRREL,58.86237,-107.262611,2014,200.0,Natural,Very small
Quebec,2014-147,52.5506,-64.0406,2014,9793.3,Natural,Very small
Quebec,2014-145,51.4825,-66.2958,2014,1200.0,Natural,Very small
Northwest Territories,ZF057-14,65.031833,-116.7735,2014,994.8,Natural,Very small
Northwest Territories,ZF049-14,65.06,-116.478833,2014,19422.7,Natural,Very small
Northwest Territories,ZF055-14,63.851833,-114.916666,2014,6867.2,Natural,Very small
Northwest Territories,ZF056-14,63.8955,-115.521,2014,4041.5,Natural,Very small
Northwest Territories,ZF045-14,62.759166,-112.939333,2014,54193.1,Natural,Small
Northwest Territories,ZF052-14,62.680833,-103.513,2014,514.4,Natural,Very small
Northwest Territories,ZF053-14,61.998166,-109.277833,2014,17157.9,Natural,Very small
Northwest Territories,ZF047-14,63.8135,-120.291,2014,11528.3,Natural,Very small
Northwest Territories,ZF048-14,63.971,-120.441333,2014,7601.4,Natural,Very small
Northwest Territories,ZF046-14,62.534666,-117.083,2014,109970.3,Natural,Medium
Northwest Territories,SS056-14,60.4745,-115.5505,2014,3320.0,Natural,Very small
Northwest Territories,SS055-14,60.891,-112.948,2014,270.31,Natural,Very small
Northwest Territories,SS054-14,60.027,-110.935833,2014,417.38,Natural,Very small
Northwest Territories,VQ017-14,64.449,-121.039,2014,4443.4,Natural,Very small
Northwest Territories,VQ015-14,65.948,-117.804666,2014,15362.7,Natural,Very small
Northwest Territories,ZF044-14,64.025333,-116.704333,2014,160656.5,Natural,Medium
Northwest Territories,ZF043-14,64.0335,-116.201833,2014,32563.4,Natural,Small
Northwest Territories,ZF042-14,64.115666,-114.496833,2014,12561.9,Natural,Very small
Northwest Territories,SS051-14,61.5095,-108.652833,2014,686.67,Natural,Very small
Northwest Territories,SS050-14,61.500666,-109.508833,2014,3194.26,Natural,Very small
Northwest Territories,SS053-14,61.462333,-112.411833,2014,838.77,Natural,Very small
Northwest Territories,SS048-14,60.430333,-110.323,2014,3812.17,Natural,Very small
Northwest Territories,VQ014-14,64.372666,-123.6295,2014,789.1,Natural,Very small
Saskatchewan,14SR-BUTULA,59.448333,-106.025,2014,1289.8,Natural,Very small
Quebec,2014-157,52.2853,-76.0672,2014,633.0,Natural,Very small
Quebec,2014-140,54.6464,-70.9269,2014,246.0,Natural,Very small
Northwest Territories,ZF041-14,62.377333,-111.2845,2014,5353.5,Human,Very small
Northwest Territories,VQ016-14,64.1975,-125.306,2014,4987.0,Natural,Very small
Saskatchewan,14LX-LANSDOWNE,57.52425,-107.005967,2014,78256.9,Natural,Small
Yukon,2014CA004,62.55835,-134.957867,2014,353.566,Natural,Very small
Northwest Territories,ZF062-14,62.660666,-104.803833,2014,21301.5,Natural,Very small
Northwest Territories,ZF060-14,63.050833,-103.799666,2014,4795.0,Natural,Very small
Northwest Territories,ZF054-14,63.0855,-103.772166,2014,547.8,Natural,Very small
Northwest Territories,ZF061-14,62.0435,-107.6105,2014,888.3,Natural,Very small
Northwest Territories,SS046-14,60.691,-107.649166,2014,1206.2,Natural,Very small
Northwest Territories,SS038-14,60.15,-111.1,2014,7050.5,Natural,Very small
Northwest Territories,SS045-14,60.459666,-107.274333,2014,407.76,Natural,Very small
Northwest Territories,FS012-14,62.9225,-124.291,2014,756.8,Natural,Very small
Saskatchewan,14SR-FOURTH,59.286333,-106.361667,2014,1700.5,Natural,Very small
Saskatchewan,14BN-GRANT,58.116983,-109.294517,2014,10900.2,Natural,Very small
Quebec,2014-114,51.8292,-65.5194,2014,6933.0,Human,Very small
Northwest Territories,ZF051-14,63.931,-115.7995,2014,3798.0,Natural,Very small
Northwest Territories,SS036-14,60.894166,-106.112166,2014,427.22,Natural,Very small
Northwest Territories,ZF038-14,62.024666,-116.1995,2014,6435.0,Natural,Very small
Ontario,COC8,51.5034,-81.5396,2014,2800.0,Natural,Very small
Saskatchewan,14BN-GARRY,58.593767,-108.91815,2014,3312.6,Natural,Very small
Manitoba,NE048,57.218611,-96.8275,2014,943.1,Natural,Very small
Northwest Territories,SS044-14,60.570833,-107.289333,2014,957.33,Natural,Very small
Quebec,2014-109,56.6983,-69.3006,2014,23210.2,Natural,Very small
Northwest Territories,SS029-14,60.464166,-111.340666,2014,15194.0,Natural,Very small
Northwest Territories,ZF035-14,63.617,-118.088166,2014,282988.9,Natural,Large
Northwest Territories,ZF033-14,63.583,-117.649833,2014,14932.0,Natural,Very small
Northwest Territories,ZF032-14,63.751833,-117.5665,2014,15162.0,Natural,Very small
Northwest Territories,ZF034-14,63.6705,-117.817166,2014,20302.0,Natural,Very small
Northwest Territories,2014WB10,60.49968,-115.49987,2014,5910.3,Natural,Very small
Alberta,2014WB13,59.75122,-113.83295,2014,2804.6,Natural,Very small
Northwest Territories,2014WB14,60.236667,-113.338683,2014,654.3,Natural,Very small
Northwest Territories,ZF031-14,64.116666,-115.4225,2014,57107.0,Natural,Small
Northwest Territories,ZF029-14,64.948,-118.750166,2014,3799.0,Natural,Very small
Northwest Territories,VQ012-14,65.332333,-126.275,2014,703.5,Natural,Very small
Northwest Territories,2014WB8,60.47955,-113.24858,2014,14266.5,Natural,Very small
Northwest Territories,SS033-14,60.632,-114.071666,2014,3578.43,Natural,Very small
Alberta,2014WB6,59.546983,-114.777417,2014,6363.9,Natural,Very small
Northwest Territories,SS023-14,61.331666,-116.2195,2014,18055.77,Natural,Very small
Quebec,2014-93,54.8569,-66.7522,2014,655.5,Human,Very small
Northwest Territories,SS031-14,60.309166,-115.725,2014,8189.42,Natural,Very small
Northwest Territories,SS032-14,60.688666,-111.398,2014,366.82,Natural,Very small
Northwest Territories,EV002-14,65.599166,-131.138333,2014,523.7,Natural,Very small
British Columbia,2014-R10077,53.3828,-126.8899,2014,3750.0,Natural,Very small
Northwest Territories,ZF026-14,64.1055,-114.144166,2014,11128.8,Natural,Very small
Northwest Territories,VQ008-14,65.633666,-129.658666,2014,650.6,Natural,Very small
Northwest Territories,VQ007-14,65.590666,-130.917166,2014,1471.0,Natural,Very small
Northwest Territories,ZF050-14,64.729,-119.3355,2014,221.3,Natural,Very small
Northwest Territories,ZF023-14,64.674166,-118.468,2014,19690.6,Natural,Very small
Northwest Territories,ZF022-14,64.439666,-119.99,2014,14158.0,Natural,Very small
Northwest Territories,FS008-14,64.233333,-121.916666,2014,18213.0,Natural,Very small
Northwest Territories,ZF020-14,62.066666,-116.983333,2014,632984.1,Natural,Extremely large
Northwest Territories,ZF021-14,62.2,-117.216666,2014,6635.0,Natural,Very small
Northwest Territories,FS007-14,60.4,-119.506666,2014,609.0,Natural,Very small
Northwest Territories,SS015-14,60.7245,-114.293,2014,7695.3,Natural,Very small
Saskatchewan,14LA-WARNER,57.14605,-103.931017,2014,5121.6,Natural,Very small
Northwest Territories,ZF024-14,63.725166,-112.726166,2014,23677.9,Natural,Very small
Northwest Territories,ZF017-14,62.537,-112.793666,2014,296963.3,Natural,Large
Northwest Territories,ZF007-14,62.776166,-108.8,2014,145796.2,Natural,Medium
Northwest Territories,ZF013-14,63.002166,-111.499833,2014,63991.0,Natural,Small
Northwest Territories,ZF014-14,62.747833,-111.6535,2014,102000.0,Natural,Medium
Northwest Territories,ZF009-14,62.343833,-107.896166,2014,6650.8,Natural,Very small
Northwest Territories,VQ005-14,64.8665,-120.7205,2014,30665.2,Natural,Small
Northwest Territories,ZF019-14,62.016666,-116.816666,2014,566.0,Natural,Very small
Northwest Territories,SS019-14,61.796,-112.405333,2014,218.15,Natural,Very small
Northwest Territories,ZF008-14,62.492666,-108.435,2014,36154.0,Natural,Small
Northwest Territories,SS014-14,61.490333,-116.013666,2014,85425.47,Natural,Small
Alberta,2014WB4,59.83635,-112.674183,2014,7727.0,Natural,Very small
Alberta,2014WB2,59.633333,-112.283333,2014,43444.4,Natural,Small
Saskatchewan,14BN-ZARRIN,56.722583,-108.5511,2014,11438.3,Natural,Very small
Northwest Territories,VQ004-14,64.601,-123.838666,2014,12294.7,Natural,Very small
Northwest Territories,SS018-14,61.729333,-112.557166,2014,34644.73,Natural,Small
Northwest Territories,SS016-14,61.159833,-106.477,2014,12518.84,Natural,Very small
Northwest Territories,SS017-14,60.716833,-111.792666,2014,49531.55,Natural,Small
Yukon,2014MA003,65.884333,-133.237333,2014,1929.443,Natural,Very small
Yukon,2014DA002,65.867667,-137.581833,2014,239.176,Natural,Very small
Northwest Territories,SS022-14,61.201166,-110.319666,2014,9312.85,Natural,Very small
Northwest Territories,EV001-14,66.104833,-133.421166,2014,1308.7,Natural,Very small
Northwest Territories,VQ003-14,65.4545,-127.107166,2014,31611.5,Natural,Small
Northwest Territories,FS002-14,61.4945,-121.521666,2014,298.0,Natural,Very small
Northwest Territories,FS003-14,62.461,-123.486166,2014,4009.2,Natural,Very small
Alberta,2014WB1,59.36063,-113.92445,2014,19481.3,Natural,Very small
Yukon,2014MA002,63.270833,-137.464667,2014,379.555,Natural,Very small
Northwest Territories,SS007-14,60.647333,-119.1715,2014,3461.0,Natural,Very small
Northwest Territories,SS035-14,60.891666,-106.591166,2014,1125.92,Natural,Very small
Northwest Territories,SS009-14,60.195333,-118.597,2014,10789.9,Natural,Very small
British Columbia,2014-G60096,56.8007,-125.7188,2014,33068.0,Natural,Small
Alberta,HWF058,59.972183,-118.065767,2014,702.3,Natural,Very small
Northwest Territories,SS005-14,61.125833,-116.808666,2014,5195.42,Human,Very small
Northwest Territories,SS003-14,60.804666,-117.335333,2014,74276.75,Natural,Small
Quebec,2014-54,51.6194,-77.8617,2014,2297.1,Natural,Very small
Quebec,2014-55,51.1661,-77.4397,2014,392.4,Natural,Very small
Quebec,2014-61,52.2925,-74.9236,2014,14694.0,Natural,Very small
Saskatchewan,14LA-STANLEY,55.4008,-104.6076,2014,10051.6,Human,Very small
Saskatchewan,14PN-PEARL,55.183333,-102.916,2014,499.2,Human,Very small
British Columbia,2014-G80070,56.5253,-121.7888,2014,285.0,Human,Very small
Saskatchewan,14HB-SLIR04,53.481067,-102.635883,2014,378.06,Human,Very small
Saskatchewan,14HB-CONNELL,53.153933,-103.226967,2014,3454.2,Human,Very small
Manitoba,CE013,51.431667,-97.556944,2014,230.1,Human,Very small
British Columbia,2014-G60297,56.2999,-124.0387,2014,1688.34,Human,Very small
Saskatchewan,14PA-SLIR05,53.39405,-106.092033,2014,433.0,Human,Very small
Nova Scotia,04-006-2014,44.01148,-65.7171,2014,200.9,Human,Very small
Manitoba,CE001,51.856944,-99.708611,2014,234.6,Human,Very small
Newfoundland and Labrador,2014-NL63214,53.2756582,-60.0100636,2014,8832.0,Unknown,Very small
Ontario,SLK2,50.5506,-91.1438,2014,200.0,Unknown,Very small
